date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-04-20 15:00:00,53.51,16.52,2471.265,594.0815,400.44,9.920770000000001,1.8069700000000002,249.799,250.2785,249.95499999999998,302.13214427845,299.58714657555004,249.9945,249.9665,601.866,600.4965,600.043,380.8735,403.875,405.671,407.5965,65.21,3.64
2017-04-20 16:00:00,50.22,23.8,1972.83,592.6225,400.09000000000003,9.588004999999999,1.8082099999999999,249.84,249.725,249.8795,302.17896250635,299.6347403959,250.00150000000002,250.1085,598.1925,600.0954999999999,599.528,403.868,400.807,413.02750000000003,405.658,64.46,3.93
2017-04-20 17:00:00,50.22,23.8,2005.84,436.195,400.6305,9.82375,1.59713,250.0135,250.0205,249.7405,302.22578073415,299.68233421624996,249.9395,249.912,601.5074999999999,600.4325,599.8185000000001,419.9445,404.196,407.14700000000005,408.3945,62.43,3.8764695009
2017-04-20 18:00:00,50.22,23.8,2012.5900000000001,466.798,401.0645,9.787054999999999,1.62988,249.92399999999998,250.2625,249.839,302.27259896205,299.72992803665,249.7625,249.829,599.329,599.327,600.3444999999999,416.078,409.8355,400.464,401.4285,62.79851800555,3.77
2017-04-20 19:00:00,50.22,23.8,2071.1949999999997,505.01750000000004,399.64099999999996,9.753115000000001,1.687215,250.05,249.64600000000002,250.2825,302.31941718985,299.77752185705003,250.0105,249.99349999999998,600.7905000000001,601.8355,599.7460000000001,403.08500000000004,404.341,409.913,398.8755,63.531481994450004,3.6635304991
2017-04-20 20:00:00,50.22,23.8,2412.385,508.5065,400.72249999999997,9.487925,1.69406,250.079,250.063,249.6245,302.36623541775,299.82511567744996,250.049,249.9315,606.252,403.5625,605.9225,413.75649999999996,402.73749999999995,405.6425,420.11749999999995,63.9,3.61
2017-04-20 21:00:00,50.22,23.8,2253.9049999999997,539.287,400.11699999999996,9.62765,1.733395,250.053,250.098,249.671,302.41305364555,299.87270949785,250.22050000000002,249.8895,600.5830000000001,593.36,601.4735000000001,404.6015,399.118,407.576,398.31500000000005,63.94,5.25
2017-04-20 22:00:00,50.22,23.8,1954.2849999999999,436.798,400.0215,9.68469,1.59478,250.04399999999998,250.22500000000002,249.8535,302.45987187345,299.92030331825003,250.368,249.8275,601.0909999999999,600.4960000000001,600.5755,405.17650000000003,399.174,401.6435,405.3395,65.32,2.63
2017-04-20 23:00:00,50.22,23.8,1287.89166666665,448.589,398.53700000000003,9.561735,1.613565,250.14600000000002,249.511,250.074,302.50669010125,299.9678971386,249.7505,250.1605,600.6790000000001,602.364,602.646,404.552,399.82050000000004,403.4325,411.1195,65.14,2.63
2017-04-21 00:00:00,50.22,23.8,2291.535,527.585,400.4855,9.426805,1.7141350000000002,250.0435,250.055,249.77,302.5535083291,300.01549095894995,250.161,249.778,601.562,602.655,599.946,407.75149999999996,399.209,401.80600000000004,402.97749999999996,65.07,2.62
2017-04-21 01:00:00,50.22,23.8,2418.79,559.5105,400.46950000000004,9.77461,1.764895,250.0675,250.4645,249.829,302.60032655695,300.06308477935,249.9505,249.623,600.4784999999999,463.45849999999996,602.2435,405.58050000000003,401.42499999999995,403.658,401.436,65.44,2.17
2017-04-21 02:00:00,50.22,23.8,2449.84,498.3835,400.0335,9.95287,1.67881,249.9385,249.83800000000002,250.32,302.64714478480005,300.11067859975003,250.04649999999998,249.9425,599.4034999999999,601.1445,599.244,406.08050000000003,397.866,413.1015,394.41949999999997,65.42,1.92
2017-04-21 03:00:00,50.22,23.8,2394.3500000000004,454.46,399.64300000000003,9.774000000000001,1.62819,250.037,249.8045,249.97449999999998,302.69396301265,300.15827242014996,250.049,249.731,599.9845,600.5345,600.289,412.221,407.78499999999997,407.493,400.1075,66.15,2.03
2017-04-21 04:00:00,50.22,23.8,1889.1399999999999,486.801,398.7495,9.609805,1.66403,249.972,250.173,250.08350000000002,302.74078124050004,300.20586624055,250.0365,249.93400000000003,601.566,599.952,600.795,388.37800000000004,390.7145,400.02599999999995,394.2525,65.53,2.23
2017-04-21 05:00:00,50.22,23.8,483.78202941175005,463.76099999999997,399.905,9.60381,1.6280649999999999,249.9995,249.5975,249.668,302.78759946835,300.25346006095003,250.03949999999998,248.8945,599.545,599.933,600.6185,410.3895,397.8485,403.9275,415.55899999999997,65.53,2.23
2017-04-21 06:00:00,50.22,23.8,1001.76838636365,318.52700000000004,400.3615,9.529785,1.5215822448999998,249.98000000000002,249.5255,249.39,302.83441769620003,300.3010538813,250.049,250.14249999999998,600.2529999999999,596.152,601.7665,373.747,395.4335,399.3085,392.8965,65.53,2.23
2017-04-21 07:00:00,55.17,14.35,2246.0699999999997,450.391,400.492,9.555835,1.61554,250.164,249.615,249.82150000000001,302.88123592405,300.34864770164995,250.128,251.32,601.6195,602.15,599.2035000000001,295.502,398.215,399.95849999999996,393.497,62.45,2.6766451017
2017-04-21 08:00:00,55.17,14.35,1906.915,529.404,399.698,9.85781,1.7202950000000001,250.2385,249.635,249.81900000000002,302.9280541519,300.39624152205,250.248,249.33249999999998,599.85,599.4535,599.684,169.57198072289998,400.969,401.7895,410.987,62.29,3.565
2017-04-21 09:00:00,55.17,14.35,758.59668292685,533.4665,400.099,9.783905,1.728485,249.9975,250.2655,250.0255,302.97487237975,300.44383534245003,250.0845,250.13,599.6405,601.4095,599.394,224.10750000000002,401.6535,401.0615,406.863,62.84,4.4533548983
2017-04-21 10:00:00,55.17,14.35,1921.8600000000001,420.289,399.8845,9.58559,1.58463,250.011,249.9515,250.131,303.0216906076,300.49142916284995,250.2065,251.132,602.2405,600.219,600.0985000000001,299.1815,397.839,394.0085,395.61,63.49,4.9
2017-04-21 11:00:00,55.17,14.35,2168.01,501.8755,400.472,9.33157,1.6843650000000001,250.2185,250.28500000000003,250.2615,303.06850883545,300.53902298325,250.13799999999998,250.049,599.5445,600.8209999999999,600.1134999999999,177.58018750000002,398.40650000000005,399.7555,399.993,64.56,3.26
2017-04-21 12:00:00,55.17,14.35,1984.99,540.5065,399.3205,9.667415,1.735195,249.97000000000003,250.1805,250.1245,303.1153270633,300.5866168036,250.09550000000002,249.7285,602.0084999999999,605.8905,601.063,384.275,405.0065,406.327,411.7445,64.51,3.41
2017-04-21 13:00:00,55.17,14.35,1803.35,551.3465,399.6205,9.605474999999998,1.75096,250.002,249.8145,250.03050000000002,303.16214529115,300.63421062395,250.0075,249.8515,601.2975,600.3025,600.52,405.31500000000005,399.8995,399.14300000000003,398.861,64.18,3.85
2017-04-21 14:00:00,55.17,14.35,2237.375,549.5965,399.8325,9.43165,1.74881,250.049,250.282,249.8885,303.208963519,300.68180444434995,250.049,250.2255,600.982,599.435,600.511,401.625,399.877,404.79600000000005,403.466,62.3,4.15
2017-04-21 15:00:00,55.17,14.35,2041.7040499999998,532.1324999999999,399.8365,9.489125000000001,1.7288000000000001,249.99849999999998,249.9855,250.20749999999998,303.25578174685,300.72939826475,250.049,250.115,602.639,603.394,602.014,405.24850000000004,402.312,403.8905,405.196,64.05,4.45
2017-04-21 16:00:00,55.17,14.35,2237.785,552.7275,399.6825,9.379435,1.753625,249.1165,250.3635,249.9425,303.3025999747,300.77699208515,249.829,250.0525,600.4665,600.7415,598.8645,406.1335,406.3075,430.916,404.33799999999997,63.5,4.17
2017-04-21 17:00:00,55.17,14.35,2342.825,557.278,399.973,9.79031,1.75866,249.849,249.25900000000001,250.358,303.34941820255,300.82458590554995,249.9105,249.95049999999998,602.2355,600.2195,600.451,398.56449999999995,394.1355,403.4585,397.117,62.69,4.94
2017-04-21 18:00:00,55.17,14.35,2115.105,553.204,399.3705,9.835339999999999,1.75229,250.928,250.339,250.18200000000002,303.39623643035,300.87217972595,250.753,249.864,602.6845,599.5725,601.8934999999999,400.733,392.7265,399.092,395.7955,62.31,4.59
2017-04-21 19:00:00,55.17,14.35,1951.955,553.1165,399.9785,9.613855000000001,1.75633,249.9955,250.222,250.0105,303.44305465825,300.9197735463,250.06900000000002,249.9545,600.184,601.2764999999999,601.6145,401.733,398.757,400.804,398.26,63.28,4.24
2017-04-21 20:00:00,55.17,14.35,1704.83,530.739,399.6295,9.71329,1.720815,250.10899999999998,250.019,250.366,303.48987288605,300.96736736665,250.198,250.14600000000002,600.7785,600.3225,599.0070000000001,401.298,402.436,397.798,398.972,64.93,2.83
2017-04-21 21:00:00,55.17,14.35,1847.0149999999999,525.264,400.4755,9.37339,1.71465,250.36950000000002,250.072,250.1405,303.53669111395,301.01496118705,250.269,250.121,600.1915,603.278,598.191,402.7125,396.41499999999996,406.543,403.4975,64.57,2.6
2017-04-21 22:00:00,55.17,14.35,2112.485,549.8050000000001,400.26099999999997,9.602115,1.747725,250.15800000000002,250.7615,249.9345,303.58350934175,301.06255500745,250.269,249.779,598.8695,596.062,601.037,408.6055,399.2545,405.5295,398.102,64.16,3.73
2017-04-21 23:00:00,55.17,14.35,1911.53,551.2955,400.044,9.594185,1.751085,250.522,250.349,250.165,303.63032756965,301.11014882785,250.84550000000002,250.0795,600.817,601.3915,600.719,401.4365,399.049,403.5915,402.0665,66.38,2.23
2017-04-22 00:00:00,55.17,14.35,2002.585,548.0899999999999,399.03,9.37668,1.74821,250.269,250.0325,249.6765,303.67714579745,301.15774264824995,250.797,249.75799999999998,603.0825,610.952,600.7629999999999,402.3685,392.05949999999996,402.0405,395.39599999999996,65.13,3.64
2017-04-22 01:00:00,55.17,14.35,2167.0,549.1545,401.074,9.57189,1.746675,249.9245,249.10250000000002,250.2815,303.72396402535,301.20533646865,250.74900000000002,249.8755,597.198,597.434,606.3345,413.9895,406.83799999999997,399.656,401.781,65.46,3.38
2017-04-22 02:00:00,55.17,14.35,2071.385,546.6765,400.98,9.807485,1.744145,249.83800000000002,250.0985,250.26999999999998,303.77078225315,301.252930289,250.542,250.519,600.438,599.672,605.2965,410.63599999999997,405.5475,399.799,405.2545,64.04,3.73
2017-04-22 03:00:00,55.17,14.35,2022.9250000000002,549.3230000000001,399.871,9.588825,1.746735,250.049,250.1285,249.9325,303.817600481,301.30052410935,250.223,250.22449999999998,599.572,601.5450000000001,602.1610000000001,408.1005,400.4735,400.91049999999996,402.928,64.0919344687,3.69280821915
2017-04-22 04:00:00,55.17,14.35,2385.19,548.0944999999999,399.57399999999996,9.490034999999999,1.745075,250.06349999999998,249.5105,249.8185,303.86441870885,301.34811792975,250.049,249.4415,599.315,600.24,599.8430000000001,408.15700000000004,402.99,402.6545,405.44550000000004,64.1952295446,3.61883561645
2017-04-22 05:00:00,55.17,14.35,2312.0600000000004,550.0319999999999,400.35450000000003,9.793099999999999,1.746495,249.9785,250.02100000000002,249.85,303.9112369367,301.39571175015,250.006,249.45600000000002,600.1065,600.2429999999999,601.9145,399.06600000000003,398.905,399.2585,396.179,64.2985246205,3.5448630137
2017-04-22 06:00:00,55.17,14.35,1027.231,543.2935,399.575,9.66,1.741085,249.9655,249.67849999999999,249.92950000000002,303.95805516455,301.44330557055,250.026,250.35250000000002,599.8745,600.0084999999999,600.028,410.621,408.28700000000003,400.874,408.20550000000003,64.4018196964,3.47089041095
2017-04-22 07:00:00,55.17,14.35,1854.735,535.3105,399.956,9.387105,1.731185,249.7945,250.575,249.829,304.0048733924,301.49089939095,250.261,250.6035,599.5074999999999,600.0385,602.048,400.7215,401.0185,399.9105,397.49699999999996,64.5051147723,3.39691780825
2017-04-22 08:00:00,55.17,14.35,2266.3450000000003,467.798,400.072,9.52588,1.633695,250.2375,249.80599999999998,249.8505,304.05169162025,301.53849321135,250.2665,249.837,600.6289999999999,600.7155,599.7365,398.7285,397.7725,400.498,398.1225,64.6084098482,3.32294520545
2017-04-22 09:00:00,55.17,14.35,2158.87,421.332,399.71900000000005,9.6186,1.572875,249.8415,250.0965,250.392,304.0985098481,301.58608703165,250.1035,250.03050000000002,600.7555,601.1645,599.8,402.796,397.82500000000005,399.523,392.432,64.7117049241,3.24897260275
2017-04-22 10:00:00,55.17,14.35,2305.83,483.414,399.775,9.352615,1.66138,249.829,249.7735,249.76999999999998,304.14532807595,301.63368085205,249.942,249.829,598.0235,601.1065,602.479,404.0295,405.969,401.1595,398.289,64.815,3.175
2017-04-22 11:00:00,55.17,14.35,2430.455,471.456,400.227,9.510515,1.6388,250.049,250.60000000000002,249.7485,304.1921463038,301.68127467245,250.017,249.8205,598.549,599.211,599.6795,404.118,399.92650000000003,400.49350000000004,400.2215,64.9182950759,3.10102739725
2017-04-22 12:00:00,55.17,14.35,2192.3450000000003,498.19550000000004,399.25250000000005,9.816965,1.679265,249.8545,250.1415,249.849,304.23896453165,301.72886849285,250.079,249.61700000000002,599.8915,600.8344999999999,599.9355,421.736,411.4365,404.78,414.062,65.0215901518,3.02705479455
2017-04-22 13:00:00,55.17,14.35,1895.345,516.627,400.1145,9.54347,1.7033299999999998,250.0375,249.888,250.041,304.28578275949997,301.77646231325,249.99650000000003,249.5075,602.2,600.6700000000001,600.4845,416.091,401.627,412.202,404.13599999999997,65.1248852277,2.95308219175
2017-04-22 14:00:00,55.17,14.35,2177.605,459.5865,400.274,9.341529999999999,1.61792,249.953,249.6855,249.7305,304.33260098735,301.82405613365,250.2535,249.411,601.5585,600.573,599.441,399.61199999999997,404.073,399.83050000000003,401.30150000000003,65.2281803036,2.87910958905
2017-04-22 15:00:00,55.17,14.35,2083.74,450.7285,398.866,9.580035,1.6170026316000001,249.829,249.9255,249.8325,304.37941921519996,301.87164995399996,250.049,249.93900000000002,599.8025,585.784,601.9745,399.50199999999995,403.6845,401.498,404.455,65.3314753795,2.8051369863
2017-04-22 16:00:00,55.17,14.35,1239.2050277777998,324.66499999999996,400.17499999999995,9.571235,1.52233110915,248.95,250.3155,250.122,304.42623744305,301.91924377435,249.599,249.798,600.4575,457.94100000000003,599.4485,399.711,398.179,401.187,397.06399999999996,65.4347704554,2.73116438355
2017-04-22 17:00:00,55.17,14.35,1819.505,371.637,400.144,9.432255000000001,1.52223508805,250.049,250.344,250.38150000000002,304.47305567089995,301.96683759475,250.14350000000002,250.0735,596.702,814.4591368421,601.4965,396.276,392.36850000000004,394.99699999999996,397.596,65.53806553129999,2.65719178085
2017-04-22 18:00:00,55.17,14.35,2230.755,445.476,400.00350000000003,9.368365,1.6094300000000001,250.088,250.404,250.269,304.51987389875,302.01443141515,250.0005,249.9145,604.0785000000001,635.6005,602.1075000000001,412.0795,391.3875,407.77049999999997,398.813,65.59,2.62
2017-04-22 19:00:00,55.17,14.35,2519.12,411.5345,400.18,9.53205,1.5588250000000001,250.049,250.6725,249.9315,304.5666921266,302.06202523555,250.1205,249.966,600.6514999999999,599.961,602.008,405.6775,400.9075,400.0535,404.59900000000005,62.13,5.11
2017-04-22 20:00:00,55.17,14.35,990.34504891305,455.4475,399.5285,9.60693,1.6221649999999999,250.488,249.649,250.264,304.61351035445,302.10961905595,250.464,250.1095,598.957,601.5374999999999,601.7645,397.16700000000003,387.6645,405.95500000000004,396.8025,62.262867036,5.0742689698
2017-04-22 21:00:00,55.17,14.35,1947.295,518.75,400.672,9.431955,1.7064750000000002,250.023,250.11700000000002,249.9765,304.66032858225,302.15721287635,250.157,249.85899999999998,601.092,600.096,600.486,399.9225,384.242,404.2605,396.647,62.527132964,5.0032017273000005
2017-04-22 22:00:00,55.17,14.35,2335.16,545.0515,400.626,9.564499999999999,1.7419449999999999,249.692,249.9115,250.1245,304.70714681015,302.20480669669996,250.029,249.44650000000001,364.55745118345,607.2455,596.6785,418.568,458.3795,434.414,418.3845,62.66,4.9321344849
2017-04-22 23:00:00,55.17,14.35,2166.02,549.7625,399.32500000000005,9.81811,1.7484199999999999,250.188,250.6135,249.89550000000003,304.75396503795,302.25240051705,249.77800000000002,250.632,454.77670266275004,601.1179999999999,600.168,397.8895,395.78549999999996,400.405,403.3995,62.535,4.8610672424
2017-04-23 00:00:00,55.17,14.35,2010.52,552.9875,400.0535,9.602565,1.75137,249.74200000000002,249.97750000000002,250.0155,304.80078326585,302.29999433745,250.046,250.04250000000002,576.87794526625,599.7845,599.778,402.749,396.096,400.37300000000005,399.23850000000004,62.41,4.79
2017-04-23 01:00:00,55.17,14.35,1206.3298130841,521.201,399.373,9.273085,1.7039849999999999,249.7665,250.5675,249.937,304.84760149365,302.34758815785,250.1335,249.96949999999998,698.97918786985,601.1455000000001,602.69,397.6725,403.8115,399.6415,402.32550000000003,62.50916088765,4.7189327576
2017-04-23 02:00:00,55.17,14.35,500.3863364486,303.1595,400.427,9.30697,1.5517807925,249.87099999999998,250.5865,249.933,304.89441972155,302.39518197825,250.1035,249.2395,797.69769607845,601.905,601.529,404.701,402.30899999999997,399.619,402.46299999999997,62.70638696255,4.6478655151
2017-04-23 03:00:00,55.17,14.35,2209.66,317.8635,399.952,9.35158,1.5324709078,249.829,249.64499999999998,249.608,304.94123794935,302.44277579865,250.0845,249.81400000000002,801.6625,600.357,598.6469999999999,170.76819565214998,398.93449999999996,399.02250000000004,391.9165,62.90361303745,4.5767982727
2017-04-23 04:00:00,55.17,14.35,2512.63,472.8935,399.794,9.1568,1.6438,249.99599999999998,250.164,249.695,304.98805617719995,302.49036961905,250.0615,249.85750000000002,801.2165,600.5085,601.2125000000001,258.6725,399.30899999999997,400.086,408.3675,63.10083911235,4.5057310302
2017-04-23 05:00:00,55.17,14.35,2233.425,480.631,399.3005,9.77539,1.65418,250.053,250.405,249.5435,305.03487440505,302.53796343939996,250.1465,250.0785,799.162,600.588,600.3465,401.33950000000004,403.0675,399.5325,402.932,63.2,4.47
2017-04-23 06:00:00,55.17,14.35,2110.0950000000003,450.2545,400.23699999999997,9.600909999999999,1.61084,250.0605,250.04950000000002,249.849,305.0816926329,302.58555725975,250.14749999999998,249.948,800.9295,601.9639999999999,601.031,399.095,399.67150000000004,398.82349999999997,400.821,62.93,5.4
2017-04-23 07:00:00,55.17,14.35,1764.6950000000002,396.729,398.894,9.52489,1.53411,250.0205,250.44,249.573,305.12851086075,302.63315108015,250.15550000000002,249.609,801.2355,599.5915,600.191,397.3825,398.148,398.659,402.1735,62.834999999999994,5.325
2017-04-23 08:00:00,55.17,14.35,2237.745,472.20799999999997,399.76250000000005,9.430230000000002,1.639915,250.3245,250.29000000000002,249.9135,305.1753290886,302.68074490055,250.127,249.59449999999998,800.781,600.761,600.559,400.1395,400.347,400.2255,402.4915,62.74,5.25
2017-04-23 09:00:00,55.17,14.35,2409.605,517.167,400.6,9.211135,1.703545,250.196,250.0985,249.683,305.22214731645,302.72833872095,250.263,250.062,800.9449999999999,600.998,601.305,405.4065,398.6965,400.37649999999996,400.9495,62.83376503235,5.225721554150001
2017-04-23 10:00:00,55.17,14.35,1945.57,383.20050000000003,400.25800000000004,9.518425,1.524025,250.21949999999998,250.28050000000002,249.914,305.26896554430004,302.77593254135,250.2305,249.945,800.1715,599.2605,600.363,398.35850000000005,393.12350000000004,402.061,397.769,63.020259019449995,5.1774329324499995
2017-04-23 11:00:00,55.17,14.35,1711.7849999999999,283.552,400.0135,9.695405000000001,1.5220047611,250.049,250.34300000000002,249.652,305.31578377215,302.82352636170003,249.998,249.935,799.382,599.563,599.3025,386.76099999999997,402.3605,399.817,399.278,63.20675300645,5.12914431085
2017-04-23 12:00:00,55.17,14.35,1625.7649999999999,490.727,398.8315,9.490355000000001,1.605355,249.829,250.7025,249.829,305.36260200000004,302.87112018205005,250.0885,249.9365,602.4845,601.1815,600.3235,399.5385,406.1005,406.0695,411.975,63.393246993549994,5.08085568915
2017-04-23 13:00:00,55.17,14.35,1655.6750000000002,599.6065,399.9075,9.626225,1.531205,249.989,249.47899999999998,249.91199999999998,305.40942022785,302.91871400245,250.049,250.0405,600.4694999999999,598.729,598.7925,397.0365,400.15999999999997,399.4525,398.29449999999997,63.57974098055,5.03256706755
2017-04-23 14:00:00,55.17,14.35,1848.815,600.441,399.16499999999996,9.38011,1.625835,250.049,249.473,249.90449999999998,305.45623845570003,302.96630782285,250.0685,249.869,400.9995,451.59950000000003,439.337,358.00199999999995,390.759,396.565,388.989,63.76623496765,4.98427844585
2017-04-23 15:00:00,55.17,14.35,1984.885,600.063,399.924,9.773,1.6905649999999999,251.3235,254.5235,251.47899999999998,305.50305668355,302.99565734545,250.269,251.382,401.94,400.2655,430.859,353.7315,386.7425,392.977,386.87,63.86,4.96
2017-04-23 16:00:00,55.17,14.35,2113.925,599.365,400.4575,9.43238,1.7005249999999998,306.6065,308.51599999999996,296.21799999999996,305.5498749114,299.804,297.182,299.10799999999995,398.655,403.9915,432.5435,355.5825,385.012,392.7825,385.498,65.52,2.4
2017-04-23 17:00:00,55.17,14.35,2232.9,600.3375000000001,401.065,9.69111,1.72564,306.345,310.051,295.5665,305.59669313925,298.1885,294.37800000000004,290.8965,402.203,406.5635,430.7315,353.3835,387.8015,392.13,390.0395,65.07,3.53
2017-04-23 18:00:00,55.17,14.35,2012.23,599.976,399.298,9.82849,1.73782,303.9785,309.262,294.5695,305.62790529115,295.702,292.8185,284.37,401.18449999999996,407.99,405.943,391.1775,366.264,374.51149999999996,374.637,62.8,3.79
2017-04-23 19:00:00,55.17,14.35,2009.97,599.8245,399.37199999999996,9.44149,1.74295,300.856,306.5625,292.778,304.979625,294.326,290.08050000000003,288.187,404.9585,406.508,400.347,358.272,348.37649999999996,351.775,352.2235,64.08,4.05
2017-04-23 20:00:00,55.17,14.35,2000.955,600.2905000000001,399.53999999999996,9.545125,1.7290299999999998,304.102,308.31,290.7685,305.38824999999997,295.55449999999996,290.53,290.9465,436.582,403.7495,398.8625,351.31,348.645,352.2745,353.9625,63.37,5.23
2017-04-23 21:00:00,55.17,14.35,1760.965,599.9385,400.4525,9.61659,1.73177,300.1865,304.35,288.94,302.682,293.096,289.0425,279.606,437.655,399.834,400.1535,350.91650000000004,349.827,351.4815,349.6755,63.64,4.4
2017-04-23 22:00:00,55.17,14.35,1920.6100000000001,599.9835,400.89750000000004,9.368034999999999,1.7307350000000001,300.573,302.4655,288.9395,301.4635,292.3485,288.608,290.5595,437.464,398.517,399.807,350.8945,347.6275,351.6785,353.04949999999997,63.93,3.74
2017-04-23 23:00:00,55.17,14.35,2143.715,599.692,400.2865,9.640799999999999,1.745905,299.773,301.033,297.1895,301.02200000000005,297.5475,292.036,293.543,398.22900000000004,400.61699999999996,399.988,356.716,350.10699999999997,350.5555,349.09749999999997,64.38,2.91
2017-04-24 00:00:00,55.17,14.35,1980.315,599.5485,400.047,9.794845,1.75345,300.22400000000005,300.152,299.714,299.892,300.06899999999996,299.8825,300.0985,404.0795,404.49350000000004,398.336,349.626,347.6445,344.203,347.8405,63.55,4.36
2017-04-24 01:00:00,55.17,14.35,1957.03,599.962,400.27049999999997,9.53547,1.755405,299.68899999999996,299.288,300.079,299.7935,299.75,300.7625,299.393,401.19100000000003,400.236,397.48350000000005,352.4445,352.32,350.45500000000004,348.736,64.74,3.29
2017-04-24 02:00:00,55.17,14.35,2441.06,599.954,399.9855,9.416435,1.7569949999999999,299.842,299.2745,299.62300000000005,300.00350000000003,300.1545,299.78700000000003,299.4865,399.86850000000004,400.032,398.77750000000003,354.7955,351.72400000000005,350.946,348.27549999999997,62.75,4.9
2017-04-24 03:00:00,55.17,14.35,2409.42,599.481,399.8145,9.733105,1.737895,299.927,300.3225,300.35699999999997,300.0625,300.225,300.602,299.423,408.846,401.5325,399.929,357.695,355.68899999999996,348.1885,348.1925,62.744977802449995,4.86015271715
2017-04-24 04:00:00,55.17,14.35,2336.3,599.7584999999999,399.6365,9.845815,1.635245,299.927,300.2275,299.85,299.97450000000003,299.36400000000003,300.236,299.7465,411.91499999999996,398.8285,398.8585,356.8355,348.6755,350.627,350.54650000000004,62.734988901250006,4.780898453000001
2017-04-24 05:00:00,55.17,14.35,2262.9049999999997,599.7155,400.1835,10.0668,1.63652,299.707,299.88800000000003,300.0485,300.1085,299.9365,299.98749999999995,299.775,404.39750000000004,402.722,400.2235,357.23199999999997,347.975,354.4235,351.1445,62.724999999999994,4.7016441888
2017-04-24 06:00:00,55.17,14.35,1700.5349999999999,599.971,399.038,9.999690000000001,1.593915,299.773,299.9145,300.174,299.814,299.9205,300.015,300.341,398.60299999999995,404.642,398.753,355.56550000000004,349.351,354.0235,344.844,62.71501109875,4.622389924649999
2017-04-24 07:00:00,52.75,19.18,1719.255,600.3075,399.4955,9.770935000000001,1.6564450000000002,299.88800000000003,300.6815,300.20050000000003,299.8175,300.12350000000004,299.3135,300.335,389.589,405.48,398.85249999999996,355.7895,349.5625,353.69550000000004,350.908,62.705022197549994,4.54313566045
2017-04-24 08:00:00,52.75,19.18,2171.665,599.6075000000001,401.257,9.47396,1.70365,299.96000000000004,299.157,300.366,299.782,300.0745,298.9665,300.9085,398.89549999999997,398.3755,399.0865,355.3495,352.3555,350.279,350.4365,62.7,4.463881396250001
2017-04-24 09:00:00,52.75,19.18,2088.44,598.3215,398.81100000000004,9.454405000000001,1.61774,300.1845,298.87149999999997,299.38800000000003,300.2505,300.17600000000004,300.7215,300.0405,401.35699999999997,397.049,394.35450000000003,345.327,341.93,353.67949999999996,346.44,62.44,4.3846271321
2017-04-24 10:00:00,52.75,19.18,2197.27,475.38,401.125,9.97959,1.648355,300.31,300.586,299.5325,299.927,299.927,299.93550000000005,299.9675,400.259,404.45849999999996,394.0425,358.7135,338.956,357.154,339.386,62.27,4.3053728679
2017-04-24 11:00:00,52.75,19.18,2191.42,448.608,400.2105,9.858415,1.614295,299.487,299.94,299.858,300.041,299.947,300.2,300.17449999999997,399.381,407.4415,395.9575,366.534,344.78049999999996,356.259,344.41600000000005,62.41,4.226118603750001
2017-04-24 12:00:00,52.75,19.18,1288.96942105265,413.5305,398.94899999999996,9.80916,1.52237,299.927,300.347,299.53549999999996,300.056,299.927,299.71500000000003,299.96000000000004,400.947,423.4895,397.663,365.44849999999997,359.97799999999995,344.51099999999997,350.2185,62.3811303745,4.14686433955
2017-04-24 13:00:00,52.75,19.18,2336.1850000000004,599.8054999999999,401.015,10.078399999999998,1.5216269774,299.83299999999997,299.77200000000005,299.733,300.0745,299.927,299.652,298.919,400.961,426.052,398.772,357.25,351.813,354.6135,348.738,62.3237101248,4.06761007535
2017-04-24 14:00:00,52.75,19.18,2449.16,600.281,399.606,9.94421,1.680515,299.9015,299.62,299.37800000000004,299.984,299.927,299.922,300.3045,400.113,426.79999999999995,398.8355,358.1925,350.07050000000004,358.9995,366.4205,62.2662898752,3.9883558112
2017-04-24 15:00:00,52.75,19.18,2583.59,600.188,399.288,9.972305,1.7156500000000001,299.856,299.4675,299.4815,299.974,299.927,300.46299999999997,300.7995,400.413,408.65099999999995,398.679,354.3915,350.1865,353.301,352.218,62.2088696255,3.9091015469999997
2017-04-24 16:00:00,48.77,27.23,2265.2200000000003,599.8444999999999,399.751,9.64491,1.73682,300.0085,300.2955,299.772,299.99649999999997,299.927,299.849,300.2305,400.756,402.91049999999996,396.812,353.405,349.8815,346.4285,350.985,62.18,3.8298472828500003
2017-04-24 17:00:00,48.77,27.23,2206.745,600.044,399.8725,10.084,1.75636,300.187,300.051,299.8725,299.995,299.927,300.383,299.97450000000003,401.06399999999996,404.182,398.32849999999996,352.839,349.101,346.1185,348.49,64.83,3.79
2017-04-24 18:00:00,48.77,27.23,2300.42,599.954,399.94899999999996,9.968589999999999,1.76483,299.76099999999997,300.62850000000003,299.874,299.99850000000004,299.927,300.06399999999996,299.8595,399.668,401.9765,401.0665,353.81550000000004,352.18100000000004,350.6275,352.4955,65.25,3.09
